sueldo_id,empleado_id,periodo,monto,moneda,tipo
S003539,E1125,Jun 2024,2843.79,USD,normal
S003540,E1125,2024/07/01,2804.85,USD,normal
S003541,E1125,2024-08-01,2698.64,USD,normal
S003542,E1125,2024/09/01,A confirmar,USD,normal
S003543,E1125,Oct 2024,2675.78,USD,normal
S003544,E1125,Nov 2024,2634.42,USD,normal
S003545,E1125,2024/12/01,2612.51,USD,normal
S003546,E1125,01/01/2025,3056.9,USD,normal
S003547,E1125,Feb 2025,3043.23,USD,normal
S003548,E1125,Mar 2025,3165.72,USD,normal
S003549,E1125,2025/04/01,2993.75,USD,normal
S003550,E1125,May 2025,2947.57,USD,normal
S003551,E1125,2025/06/01,3193.94,USD,normal
S003552,E1125,2025/07/01,2908.85,USD,normal
S003553,E1125,01/08/2025,3166.85,USD,normal
S003554,E1125,Sep 2025,3110.18,USD,normal
S003555,E1125,01/10/2025,3039.94,USD,normal
S003556,E1125,2025/11/01,3026.33,USD,normal
S003557,E1125,Dec 2025,2904.13,USD,normal
S003558,E1126,Jan 2024,5629.32,USD,normal
S003559,E1126,2024-02-01,5799.73,USD,normal
S003560,E1126,01/03/2024,5680.71,USD,normal
S003561,E1126,2024/04/01,5459.24,USD,bonus
S003562,E1126,May 2024,5997.02,USD,normal
S003563,E1126,2024/06/01,5946.11,USD,normal
S003564,E1126,2024-07-01,5852.43,USD,normal
S003565,E1126,Aug 2024,6055.59,USD,normal
S003566,E1126,01/09/2024,5832.47,USD,normal
S003567,E1126,01/10/2024,5699.13,USD,normal
S003568,E1126,Nov 2024,5869.19,USD,normal
S003569,E1126,2024-12-01,6166.0,USD,normal
S003570,E1126,2025-01-01,6575.99,USD,normal
S003571,E1126,2025-02-01,6582.71,USD,normal
S003572,E1126,2025-03-01,6845.86,USD,normal
S003573,E1126,01/04/2025,6239.7,USD,normal
S003574,E1126,2025-05-01,6740.68,USD,ajuste
S003575,E1126,Jun 2025,6664.66,USD,normal
S003576,E1126,2025-07-01,6236.87,USD,normal
S003577,E1126,2025-08-01,6823.76,USD,normal
S003578,E1126,Sep 2025,6246.08,USD,normal
S003579,E1126,01/10/2025,6350.16,USD,normal
S003580,E1126,01/11/2025,6403.44,USD,normal
S003581,E1126,2025/12/01,6589.09,USD,normal
S003582,E1127,2023-01-01,5925.05,USD,normal
S003583,E1127,Feb 2023,5416.82,USD,normal
S003584,E1127,01/03/2023,5566.5,USD,ajuste
S003585,E1127,2023/04/01,5471.86,USD,normal
S003586,E1127,2023/05/01,5706.75,USD,normal
S003587,E1127,2023/06/01,5819.95,USD,normal
S003588,E1127,Jul 2023,5638.74,USD,normal
S003589,E1127,Aug 2023,5747.5,USD,normal
S003590,E1127,Sep 2023,5806.65,USD,normal
S003591,E1127,Oct 2023,5691.76,USD,normal
S003592,E1127,2023/11/01,5588.22,USD,normal
S003593,E1127,2023-12-01,5388.14,USD,normal
S003594,E1127,2024-01-01,5787.7,USD,normal
S003595,E1127,2024-02-01,3699.25,USD,bonus
S003596,E1127,01/03/2024,6025.88,USD,normal
S003597,E1127,2024-04-01,5799.72,USD,normal
S003598,E1127,May 2024,5768.46,USD,normal
S003599,E1127,2024-06-01,6258.11,USD,normal
S003600,E1127,2024-07-01,5845.97,USD,ajuste
S003601,E1127,Aug 2024,6007.72,USD,normal
S003602,E1127,01/09/2024,6140.0,USD,normal
S003603,E1127,2024/10/01,6225.67,USD,normal
S003604,E1127,01/11/2024,6013.66,USD,normal
S003605,E1127,2024-12-01,6126.19,USD,normal
S003606,E1127,Jan 2025,6536.89,USD,normal
S003607,E1127,2025-02-01,6765.35,USD,normal
S003608,E1127,2025/03/01,6198.22,USD,normal
S003609,E1127,2025/04/01,6736.24,USD,normal
S003610,E1127,01/05/2025,6209.64,USD,normal
S003611,E1127,01/06/2025,6212.8,USD,ajuste
S003612,E1127,Jul 2025,6214.15,USD,normal
S003613,E1127,Aug 2025,4123.63,USD,bonus
S003614,E1127,2025/09/01,6407.55,USD,normal
S003615,E1127,2025/10/01,6725.85,USD,normal
S003616,E1127,01/11/2025,6152.42,USD,normal
S003617,E1127,01/12/2025,6353.67,USD,normal
S003618,E1128,May 2023,5513.68,USD,normal
S003619,E1128,01/06/2023,5529.22,USD,normal
S003620,E1128,2023-07-01,5500.22,USD,normal
S003621,E1128,01/08/2023,5389.2,USD,normal
S003622,E1128,Sep 2023,5514.41,USD,normal
S003623,E1128,Oct 2023,5434.79,USD,normal
S003624,E1128,2023-11-01,5431.78,USD,normal
S003625,E1128,2023/12/01,5303.45,USD,ajuste
S003626,E1128,01/01/2024,5944.66,USD,normal
S003627,E1128,2024/02/01,6427.62,USD,normal
S003628,E1128,Mar 2024,5858.16,USD,normal
S003629,E1128,2024-04-01,6088.72,USD,normal
S003630,E1128,01/05/2024,6303.93,USD,normal
S003631,E1128,2024/06/01,6019.67,USD,ajuste
S003632,E1128,Jul 2024,5928.5,USD,normal
S003633,E1128,Aug 2024,5926.28,USD,normal
S003634,E1128,Sep 2024,6018.59,USD,normal
S003635,E1128,01/10/2024,$5920.6,USD,normal
S003636,E1128,2024/11/01,5935.52,USD,normal
S003637,E1128,2024/12/01,5928.62,USD,normal
S003638,E1128,01/01/2025,6552.45,USD,normal
S003639,E1128,01/02/2025,6686.93,USD,normal
S003640,E1128,2025/03/01,6938.12,USD,normal
S003641,E1128,2025-04-01,6770.58,USD,normal
S003642,E1128,May 2025,7063.84,USD,normal
S003643,E1128,2025-06-01,A confirmar,USD,normal
S003644,E1128,2025-07-01,6541.68,USD,normal
S003645,E1128,01/08/2025,6858.6,USD,normal
S003646,E1128,01/09/2025,$6549.86,USD,normal
S003647,E1128,01/10/2025,7149.89,USD,normal
S003648,E1128,2025-11-01,6682.5,USD,normal
S003649,E1128,2025/12/01,6528.03,USD,normal
S003650,E1129,2023-01-01,A confirmar,USD,normal
S003651,E1129,01/02/2023,3424.07,USD,normal
S003652,E1129,01/03/2023,3491.43,USD,normal
S003653,E1129,2023/04/01,3333.06,USD,normal
S003654,E1129,2023-05-01,3353.94,USD,normal
S003655,E1129,Jun 2023,2387.0,USD,bonus
S003656,E1129,01/07/2023,3332.51,USD,normal
S003657,E1129,2023/08/01,3389.35,USD,normal
S003658,E1129,Sep 2023,3502.95,USD,normal
S003659,E1129,2023/10/01,3546.34,USD,ajuste
S003660,E1129,2023/11/01,A confirmar,USD,normal
S003661,E1129,01/12/2023,3555.77,USD,normal
S003662,E1129,2024/01/01,3688.73,USD,normal
S003663,E1129,01/02/2024,3665.21,USD,normal
S003664,E1129,2024/03/01,3555.27,USD,normal
S003665,E1129,Apr 2024,3487.22,USD,normal
S003666,E1129,01/05/2024,3565.91,USD,normal
S003667,E1129,01/06/2024,3654.72,USD,normal
S003668,E1129,2024-07-01,3722.63,USD,normal
S003669,E1129,Aug 2024,3712.73,USD,normal
S003670,E1129,Sep 2024,3626.56,USD,normal
S003671,E1129,2024-10-01,3789.51,USD,normal
S003672,E1129,2024/11/01,3579.27,USD,normal
S003673,E1129,2024-12-01,3633.8,USD,normal
S003674,E1129,2025/01/01,2944.32,USD,bonus
S003675,E1129,Feb 2025,4180.24,USD,normal
S003676,E1129,2025/03/01,4028.33,USD,normal
S003677,E1129,2025-04-01,4203.72,USD,normal
S003678,E1129,2025-05-01,4049.39,USD,normal
S003679,E1129,2025-06-01,A confirmar,USD,normal
S003680,E1129,2025/07/01,3974.64,USD,normal
S003681,E1129,01/08/2025,3956.67,USD,normal
S003682,E1129,2025-09-01,3975.83,USD,normal
S003683,E1129,01/10/2025,4011.13,USD,normal
S003684,E1129,2025-11-01,4108.56,USD,normal
S003685,E1129,01/12/2025,4205.11,USD,normal
S003686,E1130,Aug 2024,3243.58,USD,normal
S003687,E1130,2024/09/01,3100.55,USD,normal
S003688,E1130,2024-10-01,3145.94,USD,normal
S003689,E1130,01/11/2024,3023.36,USD,normal
S003690,E1130,2024/12/01,3116.63,USD,normal
S003691,E1130,2025-01-01,3568.58,USD,normal
S003692,E1130,2025-02-01,3393.04,USD,normal
S003693,E1130,2025-03-01,3541.6,USD,normal
S003694,E1130,2025/04/01,3354.58,USD,normal
S003695,E1130,01/05/2025,3485.69,USD,normal
S003696,E1130,01/06/2025,3349.33,USD,normal
S003697,E1130,2025-07-01,3638.73,USD,normal
S003698,E1130,2025-08-01,3400.34,USD,normal
S003699,E1130,01/09/2025,3655.13,USD,normal
S003700,E1130,2025-10-01,3603.73,USD,normal
S003701,E1130,2025/11/01,3436.48,USD,normal
S003702,E1130,01/12/2025,3588.91,USD,normal
S003703,E1131,2023-01-01,531429.83,ARS,bonus
S003704,E1131,2023/02/01,559773.18,ARS,normal
S003705,E1131,2023/03/01,540463.15,ARS,normal
S003706,E1131,Apr 2023,535846.01,ARS,ajuste
S003707,E1131,01/05/2023,522353.52,ARS,normal
S003708,E1131,2023-06-01,544566.34,ARS,normal
S003709,E1131,2023-07-01,534323.28,ARS,normal
S003710,E1131,2023-08-01,542941.56,ARS,normal
S003711,E1131,2023-09-01,547871.4,ARS,normal
S003712,E1131,01/10/2023,548768.54,ARS,normal
S003713,E1131,2023/11/01,507584.39,ARS,normal
S003714,E1131,01/12/2023,539509.4,ARS,normal
S003715,E1131,2024-01-01,537064.94,ARS,normal
S003716,E1131,01/02/2024,326635.15,ARS,bonus
S003717,E1131,Mar 2024,545109.59,ARS,normal
S003718,E1131,2024-04-01,588648.76,ARS,normal
S003719,E1131,01/05/2024,589742.74,ARS,normal
S003720,E1131,2024-06-01,539554.1,ARS,normal
S003721,E1131,2024/07/01,569113.46,ARS,normal
S003722,E1131,2024-08-01,557396.99,ARS,normal
S003723,E1131,2024-09-01,548842.95,ARS,normal
S003724,E1131,2024/10/01,591338.79,ARS,normal
S003725,E1131,Nov 2024,550489.22,ARS,normal
S003726,E1131,Dec 2024,571484.85,ARS,normal
S003727,E1131,2025-01-01,615474.06,ARS,normal
S003728,E1131,Feb 2025,652508.71,ARS,normal
S003729,E1131,2025-03-01,648585.15,ARS,normal
S003730,E1131,2025-04-01,633653.85,ARS,normal
S003731,E1131,2025-05-01,636277.13,ARS,normal
S003732,E1131,Jun 2025,610305.91,ARS,normal
S003733,E1131,Jul 2025,667517.66,ARS,normal
S003734,E1131,2025-08-01,637551.94,ARS,normal
S003735,E1131,Sep 2025,660290.11,ARS,normal
S003736,E1131,Oct 2025,663385.37,ARS,normal
S003737,E1131,2025/11/01,617891.54,ARS,normal
S003738,E1131,2025/12/01,670580.04,ARS,normal
S003739,E1133,2023/01/01,2110.69,USD,normal
S003740,E1133,01/03/2023,2099.03,USD,ajuste
S003741,E1133,2023/04/01,1225.44,USD,bonus
S003742,E1133,Jul 2023,2038.99,USD,normal
S003743,E1134,2023/01/01,4159.77,USD,normal
S003744,E1134,2023-02-01,4196.12,USD,normal
S003745,E1134,2023-03-01,3983.12,USD,normal
S003746,E1134,2023-04-01,A confirmar,USD,normal
S003747,E1134,May 2023,4125.66,USD,normal
S003748,E1134,2023/06/01,3944.45,USD,normal
S003749,E1134,01/07/2023,3955.66,USD,normal
S003750,E1134,01/08/2023,4180.74,USD,normal
S003751,E1134,2023/09/01,3985.29,USD,normal
S003752,E1134,2023/10/01,3978.84,USD,bonus
S003753,E1134,2023-11-01,3163.78,USD,bonus
S003754,E1134,2023-12-01,3944.17,USD,normal
S003755,E1134,2024/01/01,4658.63,USD,normal
S003756,E1134,2024/02/01,4604.61,USD,normal
S003757,E1134,Mar 2024,$4749.18,USD,normal
S003758,E1134,2024/04/01,4888.46,USD,normal
S003759,E1134,01/05/2024,4900.16,USD,normal
S003760,E1134,2024-06-01,4493.97,USD,normal
S003761,E1134,Jul 2024,4482.89,USD,normal
S003762,E1134,01/08/2024,4805.3,USD,normal
S003763,E1134,2024-09-01,4739.85,USD,normal
S003764,E1134,01/10/2024,4663.8,USD,normal
S003765,E1134,Nov 2024,4915.12,USD,normal
S003766,E1134,2024/12/01,4813.7,USD,normal
S003767,E1134,2025-01-01,3132.14,USD,bonus
S003768,E1134,Feb 2025,5096.53,USD,normal
S003769,E1134,2025-03-01,5096.93,USD,normal
S003770,E1134,2025-04-01,5354.44,USD,normal
S003771,E1134,May 2025,5297.64,USD,normal
S003772,E1134,2025-06-01,4986.81,USD,normal
S003773,E1134,2025-07-01,5033.08,USD,normal
S003774,E1134,Aug 2025,5282.96,USD,normal
S003775,E1134,2025-09-01,5043.01,USD,normal
S003776,E1134,2025-10-01,5097.73,USD,normal
S003777,E1134,Nov 2025,5265.58,USD,normal
S003778,E1134,01/12/2025,5359.41,USD,normal
S003779,E1135,2023-01-01,4731.58,USD,normal
S003780,E1135,2023-02-01,4435.89,USD,normal
S003781,E1135,Mar 2023,4616.97,USD,normal
S003782,E1135,2023-04-01,4566.52,USD,normal
S003783,E1135,2023/05/01,4517.45,USD,normal
S003784,E1135,01/06/2023,4760.36,USD,normal
S003785,E1135,2023/07/01,4790.48,USD,normal
S003786,E1135,2023-08-01,4595.18,USD,normal
S003787,E1135,2023/09/01,4594.43,USD,normal
S003788,E1135,2023-10-01,4811.84,USD,normal
S003789,E1135,Nov 2023,4694.21,USD,normal
S003790,E1135,01/12/2023,4755.41,USD,normal
S003791,E1135,2024-01-01,5095.23,USD,normal
S003792,E1135,2024-02-01,5148.24,USD,normal
S003793,E1135,01/03/2024,5045.2,USD,normal
S003794,E1135,2024-04-01,5053.08,USD,normal
S003795,E1135,2024/05/01,4955.84,USD,normal
S003796,E1135,01/06/2024,5084.22,USD,normal
S003797,E1135,Jul 2024,5195.16,USD,normal
S003798,E1135,01/08/2024,4986.47,USD,normal
S003799,E1135,2024/09/01,5222.11,USD,normal
S003800,E1135,2024/10/01,5171.04,USD,normal
S003801,E1135,2024/11/01,4884.56,USD,ajuste
S003802,E1135,2024/12/01,A confirmar,USD,normal
S003803,E1135,2025-01-01,5331.34,USD,normal
S003804,E1135,2025-02-01,5546.62,USD,normal
S003805,E1135,2025/03/01,$5662.25,USD,normal
S003806,E1135,01/04/2025,5371.69,USD,normal
S003807,E1135,01/05/2025,5337.09,USD,ajuste
S003808,E1135,Jun 2025,5643.96,USD,normal
S003809,E1135,Jul 2025,4378.63,USD,bonus
S003810,E1135,2025/08/01,5408.54,USD,normal
S003811,E1135,2025/09/01,5328.32,USD,normal
S003812,E1135,Oct 2025,5469.18,USD,normal
S003813,E1135,2025-11-01,5835.76,USD,normal
S003814,E1135,Dec 2025,3588.26,USD,bonus
S003815,E1136,2023/01/01,4439.87,USD,normal
S003816,E1136,Feb 2023,4793.16,USD,normal
S003817,E1136,Mar 2023,4784.22,USD,normal
S003818,E1136,2023/04/01,4529.45,USD,normal
S003819,E1136,2023/05/01,4431.46,USD,normal
S003820,E1136,Jun 2023,4590.71,USD,normal
S003821,E1136,2023/07/01,A confirmar,USD,normal
S003822,E1136,2023-08-01,4753.22,USD,normal
S003823,E1136,2023-09-01,4824.8,USD,normal
S003824,E1136,2023/10/01,4823.07,USD,normal
S003825,E1136,2023/11/01,4544.2,USD,normal
S003826,E1136,01/12/2023,4523.6,USD,normal
S003827,E1136,Jan 2024,5072.23,USD,normal
S003828,E1136,2024/02/01,5122.9,USD,normal
S003829,E1136,2024-03-01,5004.18,USD,normal
S003830,E1136,2024/04/01,4983.73,USD,normal
S003831,E1136,01/05/2024,4920.69,USD,normal
S003832,E1136,Jun 2024,4836.45,USD,normal
S003833,E1136,2024/07/01,$4997.67,USD,normal
S003834,E1136,01/08/2024,4744.1,USD,normal
S003835,E1136,2024-09-01,5140.75,USD,normal
S003836,E1136,01/10/2024,5038.81,USD,normal
S003837,E1136,01/11/2024,4839.85,USD,normal
S003838,E1136,01/12/2024,5066.74,USD,normal
S003839,E1136,2025-01-01,5525.0,USD,normal
S003840,E1136,01/02/2025,5497.33,USD,normal
S003841,E1136,01/03/2025,5621.57,USD,normal
S003842,E1136,01/04/2025,5712.87,USD,normal
S003843,E1136,01/05/2025,5441.24,USD,normal
S003844,E1136,2025-06-01,5503.7,USD,normal
S003845,E1136,Jul 2025,5812.44,USD,normal
S003846,E1136,01/08/2025,$5734.25,USD,normal
S003847,E1136,Sep 2025,5548.88,USD,normal
S003848,E1136,2025/10/01,5554.92,USD,normal
S003849,E1136,2025-11-01,5682.64,USD,normal
S003850,E1136,2025/12/01,5363.97,USD,normal
S003851,E1137,2023/01/01,4547.94,USD,normal
S003852,E1137,2023/02/01,4262.33,USD,normal
S003853,E1137,2023-03-01,3820.35,USD,bonus
S003854,E1137,2023/04/01,A confirmar,USD,normal
S003855,E1137,2023/05/01,4228.72,USD,normal
S003856,E1137,Jun 2023,4481.74,USD,normal
S003857,E1137,2023/07/01,4222.19,USD,normal
S003858,E1137,Aug 2023,A confirmar,USD,normal
S003859,E1137,Sep 2023,4397.82,USD,normal
S003860,E1137,2023-10-01,4369.89,USD,normal
S003861,E1137,01/11/2023,4578.63,USD,normal
S003862,E1137,2023/12/01,4640.31,USD,normal
S003863,E1137,Jan 2024,3598.49,USD,bonus
S003864,E1137,01/02/2024,4982.21,USD,normal
S003865,E1137,Mar 2024,4963.17,USD,normal
S003866,E1137,2024/04/01,5020.01,USD,normal
S003867,E1137,2024-05-01,5126.94,USD,normal
S003868,E1137,2024/06/01,4825.54,USD,normal
S003869,E1137,01/07/2024,4787.89,USD,normal
S003870,E1137,01/08/2024,4787.38,USD,normal
S003871,E1137,2024-09-01,4103.29,USD,bonus
S003872,E1137,2024-10-01,A confirmar,USD,normal
S003873,E1137,2024/11/01,5062.91,USD,normal
S003874,E1137,01/12/2024,4790.71,USD,normal
S003875,E1137,01/01/2025,5369.44,USD,normal
S003876,E1137,2025/02/01,5315.73,USD,normal
S003877,E1137,01/03/2025,5377.87,USD,normal
S003878,E1137,2025/04/01,5447.45,USD,normal
S003879,E1137,2025/05/01,5257.96,USD,ajuste
S003880,E1137,Jun 2025,5494.89,USD,normal
S003881,E1137,Jul 2025,5503.65,USD,normal
S003882,E1137,2025/08/01,5332.21,USD,normal
S003883,E1137,01/09/2025,5205.69,USD,normal
S003884,E1137,01/10/2025,5341.02,USD,normal
S003885,E1137,01/11/2025,5134.02,USD,normal
S003886,E1137,Dec 2025,5155.29,USD,normal
S003887,E1138,Jan 2023,4075.13,USD,normal
S003888,E1138,Feb 2023,3414.97,USD,bonus
S003889,E1138,2023/03/01,$3771.4,USD,ajuste
S003890,E1138,Apr 2023,3908.51,USD,normal
S003891,E1138,May 2023,4037.99,USD,normal
S003892,E1138,Jun 2023,3841.88,USD,normal
S003893,E1138,2023-07-01,3822.24,USD,normal
S003894,E1138,01/08/2023,3819.73,USD,normal
S003895,E1138,2023/09/01,A confirmar,USD,normal
S003896,E1138,2023/10/01,4030.45,USD,normal
S003897,E1138,2023/11/01,4077.95,USD,normal
S003898,E1138,01/12/2023,4069.48,USD,normal
S003899,E1138,Jan 2024,4285.53,USD,normal
S003900,E1138,Feb 2024,4046.65,USD,normal
S003901,E1138,2024/03/01,3958.75,USD,normal
S003902,E1138,2024/04/01,4155.47,USD,normal
S003903,E1138,2024-05-01,4184.78,USD,ajuste
S003904,E1138,Jun 2024,3959.19,USD,normal
S003905,E1138,2024/07/01,4274.19,USD,normal
S003906,E1138,2024/08/01,4192.19,USD,ajuste
S003907,E1138,Sep 2024,4235.39,USD,normal
S003908,E1138,2024/10/01,A confirmar,USD,normal
S003909,E1138,01/11/2024,4058.16,USD,normal
S003910,E1138,2024-12-01,4050.79,USD,normal
S003911,E1138,2025-01-01,4437.23,USD,ajuste
S003912,E1138,2025/02/01,4307.38,USD,normal
S003913,E1138,Mar 2025,4410.52,USD,normal
S003914,E1138,2025/04/01,4434.09,USD,normal
S003915,E1138,01/05/2025,A confirmar,USD,normal
S003916,E1138,Jun 2025,4527.26,USD,normal
S003917,E1138,Jul 2025,4434.45,USD,normal
S003918,E1138,01/08/2025,4546.1,USD,normal
S003919,E1138,2025/09/01,4366.38,USD,normal
S003920,E1138,2025/10/01,4392.68,USD,normal
S003921,E1138,01/11/2025,4641.63,USD,normal
S003922,E1138,2025-12-01,4468.12,USD,normal
S003923,E1139,2023/01/01,1666.63,USD,normal
S003924,E1139,Feb 2023,1686.44,USD,normal
S003925,E1139,2023-03-01,1631.62,USD,normal
S003926,E1139,01/04/2023,1617.24,USD,normal
S003927,E1139,2023-05-01,1624.12,USD,normal
S003928,E1139,2023-06-01,1652.82,USD,normal
S003929,E1139,Jul 2023,1612.08,USD,normal
S003930,E1139,Aug 2023,1615.26,USD,normal
S003931,E1139,2023-09-01,1656.71,USD,normal
S003932,E1139,2023-10-01,1593.48,USD,normal
S003933,E1139,2023-11-01,1643.89,USD,normal
S003934,E1139,2023-12-01,1553.29,USD,normal
S003935,E1139,2024/01/01,1755.75,USD,normal
S003936,E1139,2024/02/01,1712.54,USD,normal
S003937,E1139,2024/03/01,1834.6,USD,normal
S003938,E1139,01/04/2024,1785.8,USD,normal
S003939,E1139,May 2024,1671.19,USD,normal
S003940,E1139,2024/06/01,1683.81,USD,normal
S003941,E1139,2024-07-01,1800.84,USD,normal
S003942,E1139,2024-08-01,1734.37,USD,normal
S003943,E1139,01/09/2024,1704.8,USD,normal
S003944,E1139,01/10/2024,1823.02,USD,normal
S003945,E1139,Nov 2024,1815.32,USD,normal
S003946,E1139,2024-12-01,1791.52,USD,normal
S003947,E1139,01/01/2025,1917.84,USD,normal
S003948,E1139,2025/02/01,1903.96,USD,normal
S003949,E1139,01/03/2025,1979.34,USD,normal
S003950,E1139,Apr 2025,1949.0,USD,normal
S003951,E1139,2025/05/01,1941.79,USD,normal
S003952,E1139,Jun 2025,1917.46,USD,normal
S003953,E1139,2025-07-01,1921.44,USD,ajuste
S003954,E1139,2025-08-01,1911.1,USD,normal
S003955,E1139,Sep 2025,1997.79,USD,normal
S003956,E1139,Oct 2025,1903.56,USD,normal
S003957,E1139,2025-11-01,1028.59,USD,bonus
S003958,E1139,2025-12-01,1936.85,USD,normal
S003959,E1140,Jan 2023,5424.33,USD,normal
S003960,E1140,Feb 2023,5529.01,USD,normal
S003961,E1140,2023/03/01,5421.25,USD,normal
S003962,E1140,01/04/2023,5128.75,USD,normal
S003963,E1140,01/05/2023,5280.8,USD,normal
S003964,E1140,01/06/2023,4502.91,USD,bonus
S003965,E1140,2023-07-01,5245.52,USD,normal
S003966,E1140,2023-08-01,5123.71,USD,normal
S003967,E1140,Sep 2023,5208.11,USD,normal
S003968,E1140,2023-10-01,5106.12,USD,normal
S003969,E1140,Nov 2023,5304.0,USD,normal
S003970,E1140,2023/12/01,5026.39,USD,normal
S003971,E1140,2024/01/01,6113.45,USD,normal
S003972,E1140,Feb 2024,6031.58,USD,normal
S003973,E1140,2024-03-01,6132.43,USD,normal
S003974,E1140,01/04/2024,6256.74,USD,normal
S003975,E1140,May 2024,6019.31,USD,normal
S003976,E1140,Jun 2024,5868.43,USD,normal
S003977,E1140,Jul 2024,6111.18,USD,normal
S003978,E1140,2024-08-01,5958.19,USD,normal
S003979,E1140,2024/09/01,6203.52,USD,normal
S003980,E1140,2024-10-01,5809.4,USD,normal
S003981,E1140,2024-11-01,5897.19,USD,normal
S003982,E1140,2024-12-01,6179.41,USD,normal
S003983,E1140,2025/01/01,6628.45,USD,normal
S003984,E1140,2025/02/01,6554.37,USD,bonus
S003985,E1140,01/03/2025,6839.74,USD,normal
S003986,E1140,01/04/2025,6693.53,USD,normal
S003987,E1140,01/05/2025,6825.25,USD,normal
S003988,E1140,2025/06/01,6819.64,USD,normal
S003989,E1140,2025-07-01,6802.02,USD,normal
S003990,E1140,Aug 2025,6499.7,USD,normal
S003991,E1140,Sep 2025,6744.67,USD,normal
S003992,E1140,Oct 2025,6471.41,USD,normal
S003993,E1140,2025/11/01,6307.04,USD,normal
S003994,E1140,Dec 2025,6278.45,USD,normal
S003995,E1141,01/07/2024,1327421.85,ARS,normal
S003996,E1141,Aug 2024,1394061.24,ARS,normal
S003997,E1141,Sep 2024,A confirmar,ARS,normal
S003998,E1141,Oct 2024,1387431.38,ARS,normal
S003999,E1141,Nov 2024,1405641.59,ARS,normal
S004000,E1141,2024/12/01,1353457.31,ARS,normal
S004001,E1141,01/01/2025,1461558.96,ARS,normal
S004002,E1141,2025-02-01,1457875.98,ARS,normal
S004003,E1141,Mar 2025,1446240.96,ARS,normal
S004004,E1141,2025/04/01,1485016.58,ARS,normal
S004005,E1141,2025-05-01,1547182.17,ARS,normal
S004006,E1141,2025/06/01,1482455.13,ARS,normal
S004007,E1141,Jul 2025,1495507.46,ARS,normal
S004008,E1141,01/08/2025,1496637.41,ARS,normal
S004009,E1141,2025-09-01,1430452.19,ARS,normal
S004010,E1141,2025-10-01,1442193.21,ARS,normal
S004011,E1141,2025/11/01,1428292.37,ARS,normal
S004012,E1141,2025/12/01,1494936.15,ARS,normal
S004013,E1142,2023-01-01,4978.14,USD,normal
S004014,E1142,2023-02-01,4760.01,USD,normal
S004015,E1142,2023/03/01,4759.16,USD,normal
S004016,E1142,2023/04/01,5133.54,USD,normal
S004017,E1142,2023-05-01,4827.36,USD,normal
S004018,E1142,2023-06-01,4804.38,USD,normal
S004019,E1142,2023-07-01,4863.55,USD,normal
S004020,E1142,01/08/2023,A confirmar,USD,normal
S004021,E1142,01/09/2023,4860.08,USD,ajuste
S004022,E1142,01/10/2023,4729.47,USD,normal
S004023,E1142,01/11/2023,5089.43,USD,normal
S004024,E1142,2023-12-01,4731.51,USD,normal
S004025,E1142,01/01/2024,4956.72,USD,normal
S004026,E1142,01/02/2024,4969.93,USD,normal
S004027,E1142,2024-03-01,5412.16,USD,normal
S004028,E1142,2024/04/01,5049.19,USD,normal
S004029,E1142,2024/05/01,5013.74,USD,normal
S004030,E1142,2024-06-01,5139.28,USD,normal
S004031,E1142,01/07/2024,5017.7,USD,normal
S004032,E1142,2024/08/01,5102.23,USD,normal
S004033,E1142,01/09/2024,5386.05,USD,normal
S004034,E1142,2024/10/01,5104.25,USD,normal
S004035,E1142,01/11/2024,4965.31,USD,normal
